NCBI_Gene_ID,Ensembl_gene_ID,gene_symbol,HGNC_ID,gene_name,Status,Previous_symbols,Alias_symbols,Accession_numbers,RefSeq_IDs
83942,ENSG00000212122,TSSK1B,HGNC:14968,testis specific serine kinase 1B,Approved,"STK22D, TSSK1","SPOGA4, FKSG81",AF348076,NM_032028
23617,ENSG00000206203,TSSK2,HGNC:11401,testis specific serine kinase 2,Approved,STK22B,"SPOGA2, FLJ38613",AF362953,NA
81629,ENSG00000162526,TSSK3,HGNC:15473,testis specific serine kinase 3,Approved,STK22C,SPOGA3,AF296450,NA
283629,ENSG00000139908,TSSK4,HGNC:19825,testis specific serine kinase 4,Approved,"C14orf20, STK22E",NA,AF542390,NM_174944
648630,ENSG00000227473,TSSK5P,HGNC:31931,"testis specific serine kinase 5, pseudogene",Approved,"TSSK5P2, TSSK5P1",TSSKps1,NA,NA
83983,ENSG00000178093,TSSK6,HGNC:30410,testis specific serine kinase 6,Approved,NA,"SSTK, FLJ24002, CT72",AK172841,NM_032037
7263,ENSG00000128311,TST,HGNC:12388,thiosulfate sulfurtransferase,Approved,NA,RDS,Z73420,NA
100131187,ENSG00000215845,TSTD1,HGNC:35410,thiosulfate sulfurtransferase like domain containing 1,Approved,NA,KAT,NA,NM_001113207
158427,ENSG00000136925,TSTD2,HGNC:30087,thiosulfate sulfurtransferase like domain containing 2,Approved,C9orf97,PP4189,AF258575,NM_139246
100130890,ENSG00000279170,TSTD3,HGNC:40910,thiosulfate sulfurtransferase like domain containing 3,Approved,NA,NA,NA,NM_001195131
84630,ENSG00000146216,TTBK1,HGNC:19140,tau tubulin kinase 1,Approved,NA,KIAA1855,AB058758,NA
146057,ENSG00000128881,TTBK2,HGNC:19141,tau tubulin kinase 2,Approved,SCA11,KIAA0847,AB020654,NM_173500
7265,ENSG00000113312,TTC1,HGNC:12391,tetratricopeptide repeat domain 1,Approved,NA,TPR1,U46570,NM_003314
7267,ENSG00000182670,TTC3,HGNC:12393,tetratricopeptide repeat domain 3,Approved,NA,"TPRD, TPRDI, DCRR1, TPRDII, TPRDIII, RNF105",D84296,NA
100874006,ENSG00000228677,TTC3-AS1,HGNC:40595,TTC3 antisense RNA 1,Approved,NA,NA,BF979681,NA
286495,ENSG00000215105,TTC3P1,HGNC:23318,tetratricopeptide repeat domain 3 pseudogene 1,Approved,TTC3L,RNF105L,NA,XR_017027
7268,ENSG00000243725,TTC4,HGNC:12394,tetratricopeptide repeat domain 4,Approved,NA,"MGC5097, FLJ41930, CNS1",NA,NM_004623
222052,ENSG00000221971,TTC4P1,HGNC:12395,tetratricopeptide repeat domain 4 pseudogene 1,Approved,TTC4P,NA,NA,NA
91875,ENSG00000136319,TTC5,HGNC:19274,tetratricopeptide repeat domain 5,Approved,NA,Strap,BC008647,NM_138376
319089,ENSG00000139865,TTC6,HGNC:19739,tetratricopeptide repeat domain 6,Approved,"NCRNA00291, C14orf25",NA,BC014342,NM_001310135
57217,ENSG00000068724,TTC7A,HGNC:19750,tetratricopeptide repeat domain 7A,Approved,TTC7,KIAA1140,AB032966,NM_001288951
145567,ENSG00000165914,TTC7B,HGNC:19858,tetratricopeptide repeat domain 7B,Approved,TTC7L1,NA,BC035865,NA
123016,ENSG00000165533,TTC8,HGNC:20087,tetratricopeptide repeat domain 8,Approved,NA,"BBS8, RP51",AK093891,NM_144596
23508,ENSG00000133985,TTC9,HGNC:20267,tetratricopeptide repeat domain 9,Approved,NA,"KIAA0227, TTC9A",D86980,NM_015351
148014,ENSG00000174521,TTC9B,HGNC:26395,tetratricopeptide repeat domain 9B,Approved,NA,FLJ30373,BC029539,NM_152479
283237,ENSG00000162222,TTC9C,HGNC:28432,tetratricopeptide repeat domain 9C,Approved,NA,MGC29649,BC032123,NM_173810
54970,ENSG00000149292,TTC12,HGNC:23700,tetratricopeptide repeat domain 12,Approved,NA,"FLJ13859, FLJ20535, TPARM",AK000542,NM_017868
79573,ENSG00000143643,TTC13,HGNC:26204,tetratricopeptide repeat domain 13,Approved,NA,FLJ22584,NA,NM_024525
151613,ENSG00000163728,TTC14,HGNC:24697,tetratricopeptide repeat domain 14,Approved,NA,"FLJ00166, KIAA1980",AB075860,NM_133462
158248,ENSG00000167094,TTC16,HGNC:26536,tetratricopeptide repeat domain 16,Approved,NA,FLJ32780,AK057342,NM_144965
55761,ENSG00000052841,TTC17,HGNC:25596,tetratricopeptide repeat domain 17,Approved,NA,FLJ10890,AK001540,NM_018259
54902,ENSG00000011295,TTC19,HGNC:26006,tetratricopeptide repeat domain 19,Approved,NA,"FLJ20343, MGC19520",AK094819,NM_017775
199223,ENSG00000168026,TTC21A,HGNC:30761,tetratricopeptide repeat domain 21A,Approved,NA,"STI2, IFT139A",AJ487015,NM_145755
79809,ENSG00000123607,TTC21B,HGNC:25660,tetratricopeptide repeat domain 21B,Approved,NA,"FLJ11457, JBTS11, NPHP12, IFT139B, THM1, FAP60, FLA17",AB082523,NM_024753
100506134,ENSG00000224490,TTC21B-AS1,HGNC:41115,TTC21B antisense RNA 1,Approved,NA,NA,NA,NA
55001,ENSG00000006555,TTC22,HGNC:26067,tetratricopeptide repeat domain 22,Approved,NA,FLJ20619,AK000626,NM_017904
64927,ENSG00000103852,TTC23,HGNC:25730,tetratricopeptide repeat domain 23,Approved,NA,"FLJ12572, HCC-8",NA,NM_022905
153657,ENSG00000205838,TTC23L,HGNC:26355,tetratricopeptide repeat domain 23 like,Approved,NA,FLJ25439,NA,NM_144725
101929704,ENSG00000272323,TTC23L-AS1,HGNC:55215,TTC23L antisense RNA 1,Approved,NA,NA,NA,NA
164118,ENSG00000187862,TTC24,HGNC:32348,tetratricopeptide repeat domain 24,Approved,NA,NA,NA,NM_001105669
79989,ENSG00000105948,TTC26,HGNC:21882,tetratricopeptide repeat domain 26,Approved,NA,"FLJ12571, dyf-13, DYF13, IFT56",AK022633,NM_024926
55622,ENSG00000018699,TTC27,HGNC:25986,tetratricopeptide repeat domain 27,Approved,NA,FLJ20272,"BC063791, AK000279",NM_017735
23331,ENSG00000100154,TTC28,HGNC:29179,tetratricopeptide repeat domain 28,Approved,NA,KIAA1043,AB028966,NM_001145418
284900,ENSG00000235954,TTC28-AS1,HGNC:29336,TTC28 antisense RNA 1,Approved,"TTC28AS, TTC28-AS",KIAA1648,NA,NR_026962
83894,ENSG00000137473,TTC29,HGNC:29936,tetratricopeptide repeat domain 29,Approved,NA,NYD-SP14,AF345910,NM_031956
92104,ENSG00000197557,TTC30A,HGNC:25853,tetratricopeptide repeat domain 30A,Approved,NA,"FLJ13946, IFT70A, FAP259",AK024008,NM_152275
150737,ENSG00000196659,TTC30B,HGNC:26425,tetratricopeptide repeat domain 30B,Approved,NA,"FLJ30990, fleer, IFT70B",AK055552,NM_152517
64427,ENSG00000115282,TTC31,HGNC:25759,tetratricopeptide repeat domain 31,Approved,NA,FLJ12788,AK026819,NM_022492
130502,ENSG00000183891,TTC32,HGNC:32954,tetratricopeptide repeat domain 32,Approved,NA,NA,BC057850,NM_001008237
118597834,ENSG00000271991,TTC32-DT,HGNC:55236,TTC32 divergent transcript,Approved,NA,NA,NA,NA
23548,ENSG00000113638,TTC33,HGNC:29959,tetratricopeptide repeat domain 33,Approved,NA,OSRF,BC015701,NM_012382
100287898,ENSG00000215912,TTC34,HGNC:34297,tetratricopeptide repeat domain 34,Approved,NA,NA,NA,NM_001242672
143941,ENSG00000172425,TTC36,HGNC:33708,tetratricopeptide repeat domain 36,Approved,NA,HBP21,EU489483,NM_001080441
9652,ENSG00000198677,TTC37,HGNC:23639,tetratricopeptide repeat domain 37,Approved,KIAA0372,THES,AB002370,NM_014639
55020,ENSG00000075234,TTC38,HGNC:26082,tetratricopeptide repeat domain 38,Approved,NA,FLJ20699,NA,NM_017931
22996,ENSG00000085831,TTC39A,HGNC:18657,tetratricopeptide repeat domain 39A,Approved,C1orf34,"KIAA0452, DEME-6",AB007921,NA
102724097,ENSG00000261664,TTC39A-AS1,HGNC:40851,TTC39A antisense RNA 1,Approved,NA,NA,CB128747,NA
158219,ENSG00000155158,TTC39B,HGNC:23704,tetratricopeptide repeat domain 39B,Approved,C9orf52,FLJ33868,AK091187,NM_152574
125488,ENSG00000168234,TTC39C,HGNC:26595,tetratricopeptide repeat domain 39C,Approved,C18orf17,"FLJ33761, HsT2697",AK091080,NM_153211
102724246,ENSG00000264745,TTC39C-AS1,HGNC:51321,TTC39C antisense RNA 1,Approved,NA,NA,"DB448536, DB513641, BX102499",NR_110796
100288825,ENSG00000250627,TTC39CP1,HGNC:44019,tetratricopeptide repeat domain 39C pseudogene 1,Approved,NA,NA,NA,NA
646640,ENSG00000227238,TTC39DP,HGNC:35451,"tetratricopeptide repeat domain 39D, pseudogene",Approved,NA,NA,NA,NA
253724,ENSG00000214198,TTC41P,HGNC:49210,"tetratricopeptide repeat domain 41, pseudogene",Approved,NA,GNNP,NA,NA
7270,ENSG00000125482,TTF1,HGNC:12397,transcription termination factor 1,Approved,NA,NA,BC050734,NM_007344
8458,ENSG00000116830,TTF2,HGNC:12398,transcription termination factor 2,Approved,NA,"HuF2, ZGRF6",AF073771,NA
9675,ENSG00000101407,TTI1,HGNC:29029,TELO2 interacting protein 1,Approved,KIAA0406,smg-10,BC013121,NM_014657
80185,ENSG00000129696,TTI2,HGNC:26262,TELO2 interacting protein 2,Approved,C8orf41,FLJ23263,AK026916,NM_025115
7272,ENSG00000112742,TTK,HGNC:12401,TTK protein kinase,Approved,NA,"MPS1, MPS1L1, CT96, MPH1",NA,NA
150465,ENSG00000114999,TTL,HGNC:21586,tubulin tyrosine ligase,Approved,NA,MGC46235,NA,NM_153712
25809,ENSG00000100271,TTLL1,HGNC:1312,tubulin tyrosine ligase like 1,Approved,C22orf7,NA,AL096886,NM_012263
100506679,ENSG00000230319,TTLL1-AS1,HGNC:40111,TTLL1 antisense RNA 1,Approved,NA,NA,NA,NR_125362
83887,ENSG00000120440,TTLL2,HGNC:21211,tubulin tyrosine ligase like 2,Approved,C6orf104,"NYD-TSPG, dJ366N23.3",AK093039,NM_031949
26140,ENSG00000214021,TTLL3,HGNC:24483,tubulin tyrosine ligase like 3,Approved,NA,"DKFZP434B103, HOTTL",NA,NM_001025930.2
9654,ENSG00000135912,TTLL4,HGNC:28976,tubulin tyrosine ligase like 4,Approved,NA,KIAA0173,NA,NM_014640
23093,ENSG00000119685,TTLL5,HGNC:19963,tubulin tyrosine ligase like 5,Approved,KIAA0998,NA,AF107885,NM_015072
284076,ENSG00000170703,TTLL6,HGNC:26664,tubulin tyrosine ligase like 6,Approved,NA,FLJ35808,AK093127,NM_173623
79739,ENSG00000137941,TTLL7,HGNC:26242,tubulin tyrosine ligase like 7,Approved,NA,FLJ23033,AY170843,NM_024686
100874314,ENSG00000233061,TTLL7-IT1,HGNC:41486,TTLL7 intronic transcript 1,Approved,NA,NA,NA,NA
164714,ENSG00000138892,TTLL8,HGNC:34000,tubulin tyrosine ligase like 8,Approved,NA,NA,NA,NM_001080447
164395,ENSG00000131044,TTLL9,HGNC:16118,tubulin tyrosine ligase like 9,Approved,C20orf125,dJ310O13.1,AL031658,NM_001008409
254173,ENSG00000162571,TTLL10,HGNC:26693,tubulin tyrosine ligase like 10,Approved,TTLL5,FLJ36119,AK093438,NM_153254
100506376,ENSG00000205231,TTLL10-AS1,HGNC:41159,TTLL10 antisense RNA 1,Approved,NA,NA,AK128833,NA
158135,ENSG00000175764,TTLL11,HGNC:18113,tubulin tyrosine ligase like 11,Approved,C9orf20,bA244O19.1,AF521886,NM_001139442
105376261,ENSG00000237548,TTLL11-IT1,HGNC:24214,TTLL11 intronic transcript 1,Approved,C9orf148,NA,NA,NA
23170,ENSG00000100304,TTLL12,HGNC:28974,tubulin tyrosine ligase like 12,Approved,NA,KIAA0153,D63487,NM_015140
440307,ENSG00000213471,TTLL13P,HGNC:32484,"tubulin tyrosine ligase like 13, pseudogene",Approved,TTLL13,"FLJ46079, MGC33417",BC036668,NR_104604
7273,ENSG00000155657,TTN,HGNC:12403,titin,Approved,CMD1G,"CMPD4, FLJ32040, TMD, CMH9, LGMD2J, MYLK5",X90568,NM_133378
100506866,ENSG00000237298,TTN-AS1,HGNC:44124,TTN antisense RNA 1,Approved,NA,NA,BC041357,NR_038272
7274,ENSG00000137561,TTPA,HGNC:12404,alpha tocopherol transfer protein,Approved,AVED,NA,BC058000,NM_000370
79183,ENSG00000124120,TTPAL,HGNC:16114,alpha tocopherol transfer protein like,Approved,C20orf121,dJ179M20.3,BC003071,NM_024331
7276,ENSG00000118271,TTR,HGNC:12405,transthyretin,Approved,"PALB, CTS1","HsT2651, CTS",M10605,NM_000371
50858,ENSG00000129845,TTTY1,HGNC:14022,"testis-specific transcript, Y-linked 1",Approved,NA,"TTY1, NCRNA00033, LINC00033",AF000990,NR_001538
100101116,ENSG00000129816,TTTY1B,HGNC:37981,"testis-specific transcript, Y-linked 1B",Approved,NA,NA,NA,NR_003589
60439,ENSG00000212855,TTTY2,HGNC:14023,"testis-specific transcript, Y-linked 2",Approved,NA,"TTY2, lINC00109",AF000991,NR_001536
100101117,ENSG00000212856,TTTY2B,HGNC:37982,"testis-specific transcript, Y-linked 2B",Approved,NA,NA,NA,NR_003590
114760,ENSG00000231141,TTTY3,HGNC:16480,"testis-specific transcript, Y-linked 3",Approved,NA,"TTY3, TTTY3A, LINC00121",AF332230,NR_001524
474148,ENSG00000280961,TTTY3B,HGNC:31888,"testis-specific transcript, Y-linked 3B",Approved,NA,LNCRNA00122,NA,NR_002176
114761,ENSG00000226906,TTTY4,HGNC:16481,"testis-specific transcript, Y-linked 4",Approved,NA,"TTY4, TTTY4A, LINC00123",AF332231,NR_001525
474149,ENSG00000235412,TTTY4B,HGNC:31891,"testis-specific transcript, Y-linked 4B",Approved,NA,LINC00124,NA,NR_002178
474150,ENSG00000228296,TTTY4C,HGNC:31892,"testis-specific transcript, Y-linked 4C",Approved,NA,LINC00125,NA,NR_002177
83863,ENSG00000215560,TTTY5,HGNC:16482,"testis-specific transcript, Y-linked 5",Approved,NA,"TTY5, LINC00126",AF332236,NR_001541
84672,ENSG00000131538,TTTY6,HGNC:16483,"testis-specific transcript, Y-linked 6",Approved,NA,"TTY6, TTTY6A, LINC00127",AF332237,NR_001527
441543,ENSG00000131548,TTTY6B,HGNC:31887,"testis-specific transcript, Y-linked 6B",Approved,NA,LINC00128,AY597808,NR_002175
246122,ENSG00000147753,TTTY7,HGNC:18488,"testis-specific transcript, Y-linked 7",Approved,NA,"LINC00129, TTTY7A",AF332232,NR_001534
100101120,ENSG00000147761,TTTY7B,HGNC:37463,"testis-specific transcript, Y-linked 7B",Approved,NA,NCRNA00215,BX089948,NR_003592
84673,ENSG00000183385,TTTY8,HGNC:18489,"testis-specific transcript, Y-linked 8",Approved,NA,"TTY8, NCRNA00130, LINC00130",AF332234,NR_001533
100101118,ENSG00000185700,TTTY8B,HGNC:37622,"testis-specific transcript, Y-linked 8B",Approved,NA,NCRNA00217,NA,NR_003591
83864,NA,TTTY9A,HGNC:18490,"testis-specific transcript, Y-linked 9A",Approved,TTTY9,"TTY9, NCRNA00131",AF332238,NR_001530
425057,ENSG00000131007,TTTY9B,HGNC:32425,"testis-specific transcript, Y-linked 9B",Approved,NA,NCRNA00132,NA,NR_002159
246119,ENSG00000229236,TTTY10,HGNC:18491,"testis-specific transcript, Y-linked 10",Approved,NA,NCRNA00133,AF332239,NR_001542
83866,ENSG00000180910,TTTY11,HGNC:18492,"testis-specific transcript, Y-linked 11",Approved,NA,"TTY11, NCRNA00134",AF332240,NR_001548
83867,ENSG00000237048,TTTY12,HGNC:18493,"testis-specific transcript, Y-linked 12",Approved,NA,"TTY11, NCRNA00135",AF332241,NR_001551
83868,ENSG00000184991,TTTY13,HGNC:18494,"testis-specific transcript, Y-linked 13",Approved,NA,"TTY13, NCRNA00136",AF332242,NR_001537
100287735,NA,TTTY13B,HGNC:38596,"testis-specific transcript, Y-linked 13B",Approved,NA,NA,NA,NA
100287979,NA,TTTY13C,HGNC:38613,"testis-specific transcript, Y-linked 13C",Approved,NA,NA,NA,NA
83869,ENSG00000176728,TTTY14,HGNC:18495,"testis-specific transcript, Y-linked 14",Approved,"NCRNA00185, CYorf14","TTY14, NCRNA00137, PRO2834",AF332243,NR_001543
64595,ENSG00000233864,TTTY15,HGNC:18567,"testis-specific transcript, Y-linked 15",Approved,NA,"DKFZP434I143, NCRNA00138",AL080135,NR_001545
252948,ENSG00000225520,TTTY16,HGNC:18840,"testis-specific transcript, Y-linked 16",Approved,NA,NCRNA00139,NA,NR_001552
252949,ENSG00000228240,TTTY17A,HGNC:18841,"testis-specific transcript, Y-linked 17A",Approved,TTTY17,NCRNA00140,AF527829,NR_001526
474151,ENSG00000227439,TTTY17B,HGNC:31889,"testis-specific transcript, Y-linked 17B",Approved,NA,NCRNA00141,NA,NR_002180
474152,ENSG00000223641,TTTY17C,HGNC:31890,"testis-specific transcript, Y-linked 17C",Approved,NA,NCRNA00142,NA,NR_002179
252950,ENSG00000233699,TTTY18,HGNC:18842,"testis-specific transcript, Y-linked 18",Approved,NA,NCRNA00143,NA,NR_001550
252952,ENSG00000232419,TTTY19,HGNC:18843,"testis-specific transcript, Y-linked 19",Approved,NA,NCRNA00144,NA,NR_001549
252951,ENSG00000232808,TTTY20,HGNC:18844,"testis-specific transcript, Y-linked 20",Approved,NA,NCRNA00145,NA,NR_001546
252953,ENSG00000228890,TTTY21,HGNC:18845,"testis-specific transcript, Y-linked 21",Approved,NA,NCRNA00146,NA,NR_001535
100101115,ENSG00000237563,TTTY21B,HGNC:37980,"testis-specific transcript, Y-linked 21B",Approved,NA,NA,NA,NR_003588
252954,ENSG00000224075,TTTY22,HGNC:18846,"testis-specific transcript, Y-linked 22",Approved,NA,NCRNA00147,NA,NR_001539
252955,ENSG00000239225,TTTY23,HGNC:18847,"testis-specific transcript, Y-linked 23",Approved,NA,NCRNA00148,NA,NR_001540
100101121,ENSG00000250204,TTTY23B,HGNC:37983,"testis-specific transcript, Y-linked 23B",Approved,NA,NA,NA,NR_003593
100287941,NA,TTTY24P,HGNC:38521,"testis-specific transcript, Y-linked 24, pseudogene",Approved,NA,NA,NA,NA
100287026,ENSG00000259247,TTTY25P,HGNC:38524,"testis-specific transcript, Y-linked 25, pseudogene",Approved,NA,NA,NA,NA
100287818,NA,TTTY26P,HGNC:38528,"testis-specific transcript, Y-linked 26, pseudogene",Approved,NA,NA,NA,NA
100287874,NA,TTTY27P,HGNC:38527,"testis-specific transcript, Y-linked 27, pseudogene",Approved,NA,NA,NA,NA
100287606,NA,TTTY28P,HGNC:38534,"testis-specific transcript, Y-linked 28, pseudogene",Approved,NA,NA,NA,NA
100287167,NA,TTTY29P,HGNC:38547,"testis-specific transcript, Y-linked 29, pseudogene",Approved,NA,NA,NA,NA
100287844,NA,TTTY30P,HGNC:38604,"testis-specific transcript, Y-linked 30, pseudogene",Approved,NA,NA,NA,NA
100287905,NA,TTTY31P,HGNC:38711,"testis-specific transcript, Y-linked 31, pseudogene",Approved,NA,NA,NA,NA
57348,ENSG00000167614,TTYH1,HGNC:13476,tweety family member 1,Approved,NA,NA,AF177909,NA
94015,ENSG00000141540,TTYH2,HGNC:13877,tweety family member 2,Approved,NA,C17orf29,NA,NA
80727,ENSG00000136295,TTYH3,HGNC:22222,tweety family member 3,Approved,NA,KIAA1691,NA,NM_025250
7275,ENSG00000166402,TUB,HGNC:12406,TUB bipartite transcription factor,Approved,NA,rd5,U54644,NM_003320
101927917,ENSG00000248332,TUB-AS1,HGNC:51120,TUB antisense RNA 1,Approved,NA,NA,NA,NA
7846,ENSG00000167552,TUBA1A,HGNC:20766,tubulin alpha 1a,Approved,NA,"TUBA3, B-ALPHA-1, FLJ25113",AF141347,NM_006009
10376,ENSG00000123416,TUBA1B,HGNC:18809,tubulin alpha 1b,Approved,NA,K-ALPHA-1,AF081484,NM_006082
84790,ENSG00000167553,TUBA1C,HGNC:20768,tubulin alpha 1c,Approved,TUBA6,"MGC14580, MGC10851, bcm948",BC004949,NM_032704
7278,ENSG00000198033,TUBA3C,HGNC:12408,tubulin alpha 3c,Approved,TUBA2,bA408E5.3,AF005392,NM_006001
113457,ENSG00000075886,TUBA3D,HGNC:24071,tubulin alpha 3d,Approved,NA,H2-ALPHA,K03460,NM_080386
112714,ENSG00000152086,TUBA3E,HGNC:20765,tubulin alpha 3e,Approved,NA,NA,BC057811,NM_207312
113691,ENSG00000161149,TUBA3FP,HGNC:24067,tubulin alpha 3f pseudogene,Approved,NA,NA,NA,NR_003608
645348,ENSG00000249680,TUBA3GP,HGNC:44096,tubulin alpha 3g pseudogene,Approved,NA,NA,NA,NG_006439
7277,ENSG00000127824,TUBA4A,HGNC:12407,tubulin alpha 4a,Approved,TUBA1,"FLJ30169, H2-ALPHA",AK054731,NM_006000
80086,ENSG00000243910,TUBA4B,HGNC:18637,tubulin alpha 4b,Approved,TUBA4,FLJ13940,AK024002,NM_001355221
730222,ENSG00000214796,TUBA5P,HGNC:54799,"tubulin alpha 5, pseudogene",Approved,TUBAP5,RP11-480I12.5,NA,NG_022750
51807,ENSG00000183785,TUBA8,HGNC:12410,tubulin alpha 8,Approved,TUBAL2,NA,AJ245922,NM_018943
79861,ENSG00000178462,TUBAL3,HGNC:23534,tubulin alpha like 3,Approved,NA,FLJ21665,AK025318,NM_024803
54016,ENSG00000237569,TUBAP1,HGNC:12411,tubulin alpha pseudogene 1,Approved,TUBAP,NA,NA,NA
399942,ENSG00000214391,TUBAP2,HGNC:14531,tubulin alpha pseudogene 2,Approved,NA,NA,NA,NG_029287
100419007,NA,TUBAP3,HGNC:44568,tubulin alpha pseudogene 3,Approved,TUBA8P1,NA,NA,NG_025571
106479041,ENSG00000261665,TUBAP4,HGNC:44569,tubulin alpha pseudogene 4,Approved,TUBA8P2,NA,NA,NA
100129818,ENSG00000274374,TUBAP6,HGNC:54873,tubulin alpha pseudogene 6,Approved,NA,NA,NA,NA
644436,ENSG00000253547,TUBAP7,HGNC:54874,tubulin alpha pseudogene 7,Approved,NA,NA,NA,NA
100533627,ENSG00000238145,TUBAP8,HGNC:54875,tubulin alpha pseudogene 8,Approved,NA,NA,NA,NA
100533626,ENSG00000225154,TUBAP9,HGNC:54876,tubulin alpha pseudogene 9,Approved,NA,NA,NA,NA
645773,ENSG00000248506,TUBAP10,HGNC:54877,tubulin alpha pseudogene 10,Approved,NA,NA,NA,NA
100132824,ENSG00000259751,TUBAP11,HGNC:54878,tubulin alpha pseudogene 11,Approved,NA,NA,NA,NA
100289303,ENSG00000259614,TUBAP12,HGNC:54879,tubulin alpha pseudogene 12,Approved,NA,NA,NA,NA
642635,ENSG00000242575,TUBAP13,HGNC:54880,tubulin alpha pseudogene 13,Approved,NA,NA,NA,NA
100419036,ENSG00000247763,TUBAP14,HGNC:54881,tubulin alpha pseudogene 14,Approved,NA,NA,NA,NA
117751739,ENSG00000250895,TUBAP15,HGNC:54882,tubulin alpha pseudogene 15,Approved,NA,NA,NA,NA
203068,ENSG00000196230,TUBB,HGNC:20778,tubulin beta class I,Approved,NA,"OK/SW-cl.56, MGC16435, M40, Tubb5",AB062393,NM_178014
81027,ENSG00000101162,TUBB1,HGNC:16257,tubulin beta 1 class VI,Approved,NA,dJ543J19.4,AJ292757,NM_030773
349448,ENSG00000249726,TUBB1P1,HGNC:23982,tubulin beta 1 class VI pseudogene 1,Approved,NA,NA,NA,NG_002948
140004,ENSG00000228578,TUBB1P2,HGNC:23981,tubulin beta 1 class VI pseudogene 2,Approved,NA,NA,NA,NG_002947
7280,ENSG00000137267,TUBB2A,HGNC:12412,tubulin beta 2A class IIa,Approved,"TUBB, TUBB2",dJ40E16.7,AY159127,NM_001069
347733,ENSG00000137285,TUBB2B,HGNC:30829,tubulin beta 2B class IIb,Approved,NA,"MGC8685, DKFZp566F223, bA506K6.1",BC001352,NM_178012
100132153,ENSG00000216819,TUBB2BP1,HGNC:42332,tubulin beta 2B class IIb pseudogene 1,Approved,NA,NA,NA,NG_022291
10381,ENSG00000258947,TUBB3,HGNC:20772,tubulin beta 3 class III,Approved,FEOM3,"beta-4, CFEOM3, CFEOM3A",BC000748,NM_006086
100288513,ENSG00000220418,TUBB3P1,HGNC:42339,tubulin beta 3 class III pseudogene 1,Approved,NA,NA,NA,NG_022360
100130187,ENSG00000230101,TUBB3P2,HGNC:42181,tubulin beta 3 class III pseudogene 2,Approved,NA,NA,NA,NG_032092
10382,ENSG00000104833,TUBB4A,HGNC:20774,tubulin beta 4A class IVa,Approved,"TUBB4, DYT4",beta-5,AK075307,NM_006087
402422,ENSG00000228466,TUBB4AP1,HGNC:42340,tubulin beta 4A class IVa pseudogene 1,Approved,NA,NA,NA,NG_022697
10383,ENSG00000188229,TUBB4B,HGNC:20771,tubulin beta 4B class IVb,Approved,TUBB2C,Beta2,BC019359,NM_006088
106478981,ENSG00000255988,TUBB4BP1,HGNC:42180,TUBB4B pseudogene 1,Approved,NA,NA,NA,NA
100418974,ENSG00000224802,TUBB4BP2,HGNC:42183,TUBB4B pseudogene 2,Approved,NA,NA,NA,NG_023799
106480746,ENSG00000237458,TUBB4BP3,HGNC:42331,TUBB4B pseudogene 3,Approved,NA,NA,NA,NA
106480434,ENSG00000254961,TUBB4BP4,HGNC:42333,TUBB4B pseudogene 4,Approved,NA,NA,NA,NA
106480747,ENSG00000224062,TUBB4BP5,HGNC:42335,TUBB4B pseudogene 5,Approved,NA,NA,NA,NA
100996306,ENSG00000231166,TUBB4BP6,HGNC:42336,TUBB4B pseudogene 6,Approved,NA,NA,NA,NA
442271,ENSG00000217372,TUBB4BP7,HGNC:42337,TUBB4B pseudogene 7,Approved,NA,NA,NA,NG_022377
643371,ENSG00000227521,TUBB4BP8,HGNC:55021,TUBB4B pseudogene 8,Approved,NA,NA,NA,NG_023207
84617,ENSG00000176014,TUBB6,HGNC:20776,tubulin beta 6 class V,Approved,NA,"MGC4083, HsT1601",AK001295,NM_032525
100418964,NA,TUBB6P1,HGNC:42342,tubulin beta 6 class V pseudogene 1,Approved,NA,NA,NA,NG_026927
56604,ENSG00000251297,TUBB7P,HGNC:12413,tubulin beta 7 pseudogene,Approved,TUBB4Q,NA,U83110,NG_029424
347688,ENSG00000261456,TUBB8,HGNC:20773,tubulin beta 8 class VIII,Approved,NA,bA631M21.2,AF355127,NM_177987
260334,ENSG00000173213,TUBB8B,HGNC:24983,tubulin beta 8B,Approved,TUBB8P12,NA,AF355126,NM_001358689
100418937,ENSG00000229298,TUBB8P1,HGNC:42182,tubulin beta 8 class VIII pseudogene 1,Approved,NA,NA,NA,NG_023793
106478982,ENSG00000218896,TUBB8P2,HGNC:42334,tubulin beta 8 class VIII pseudogene 2,Approved,NA,NA,NA,NA
132719,ENSG00000250307,TUBB8P3,HGNC:42338,tubulin beta 8 class VIII pseudogene 3,Approved,NA,NA,NA,NG_022071
260338,ENSG00000250788,TUBB8P4,HGNC:42185,tubulin beta 8 class VIII pseudogene 4,Approved,NA,NA,NA,NG_002343
121014,ENSG00000254381,TUBB8P5,HGNC:42186,tubulin beta 8 class VIII pseudogene 5,Approved,NA,NA,NA,NG_002327
200149,ENSG00000224625,TUBB8P6,HGNC:42343,tubulin beta 8 class VIII pseudogene 6,Approved,NA,NA,NA,NG_002335
197331,ENSG00000261812,TUBB8P7,HGNC:42345,tubulin beta 8 class VIII pseudogene 7,Approved,NA,NA,NA,NG_002334
102723626,ENSG00000213113,TUBB8P8,HGNC:42346,tubulin beta 8 class VIII pseudogene 8,Approved,NA,NA,NA,NA
255208,ENSG00000235827,TUBB8P9,HGNC:42347,tubulin beta 8 class VIII pseudogene 9,Approved,NA,NA,NA,NG_002338
